Frame,Time,Left_Shoulder_X,Left_Shoulder_Y,Left_Elbow_X,Left_Elbow_Y,Left_Wrist_X,Left_Wrist_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Elbow_X,Right_Elbow_Y,Right_Wrist_X,Right_Wrist_Y,Left_Angle,Right_Angle,Left_Wrist_Y,Right_Wrist_Y,Left_State,Right_State
489,9.78,535.5111837387085,266.56978726387024,570.8642542362213,257.644522190094,549.5990574359894,202.09054201841354,460.81804633140564,265.5913710594177,403.0327767133713,260.1311981678009,416.65877401828766,197.50192612409592,98.14447419056062,92.61746035271116,202.09054201841354,197.50192612409592,FLEXED,FLEXED
490,9.8,535.1511240005493,266.6166454553604,571.1591362953186,263.8123422861099,549.551796913147,207.02662467956543,459.9497616291046,265.4706448316574,402.3551970720291,264.44121301174164,415.8625602722168,201.699797809124,90.67200245944753,87.8997246002767,207.02662467956543,201.699797809124,FLEXED,FLEXED
491,9.82,534.7288906574249,266.97498857975006,571.4814305305481,268.778720498085,549.4085669517517,211.25451028347015,459.2608094215393,265.4203802347183,401.9016355276108,268.1719243526459,415.74065387248993,205.49210608005524,82.80016630024542,83.41007926714103,211.25451028347015,205.49210608005524,FLEXED,FLEXED
492,9.84,533.9956820011139,267.06663966178894,571.7770636081696,272.2957134246826,548.7677872180939,215.7423421740532,458.3741247653961,265.39999544620514,401.89444720745087,272.1460998058319,415.78601002693176,208.16495418548584,75.04580400411376,79.01269374668274,215.7423421740532,208.16495418548584,FLEXED,FLEXED
493,9.86,533.6100876331329,267.11768209934235,571.6445088386536,276.2970596551895,548.2287704944611,221.23755812644958,458.17821621894836,265.32500088214874,402.36630141735077,275.53104758262634,415.82125425338745,212.7197876572609,67.28294403142235,75.05723999481498,221.23755812644958,212.7197876572609,FLEXED,FLEXED
494,9.88,533.270251750946,267.1909064054489,571.4779436588287,280.6235432624817,547.4929332733154,226.1398047208786,458.21603536605835,265.29732048511505,402.74594128131866,278.3549576997757,415.98698794841766,216.88216030597687,60.012323627491774,71.35215554606697,226.1398047208786,216.88216030597687,FLEXED,FLEXED
495,9.9,533.0907583236694,267.186963558197,571.3915228843689,284.83214378356934,546.8610048294067,231.2662571668625,458.2647979259491,265.28200507164,402.9516667127609,281.3731402158737,416.6359215974808,220.73214948177338,53.41991733277355,67.78994729905747,231.2662571668625,220.73214948177338,FLEXED,FLEXED
496,9.92,533.0981075763702,267.37364530563354,571.1326360702515,289.65615034103394,545.8947658538818,235.20387411117554,458.3051383495331,265.3360515832901,403.1506061553955,285.360512137413,416.77762269973755,226.2780725955963,47.13417210822975,64.24097444790841,235.20387411117554,226.2780725955963,FLEXED,FLEXED
497,9.94,533.2414984703064,267.39502251148224,570.5487728118896,295.73492109775543,545.6348061561584,243.60270202159882,458.3276152610779,265.65426886081696,403.27972769737244,290.54361283779144,416.7838454246521,231.3633531332016,40.58509428420828,60.61648999591087,243.60270202159882,231.3633531332016,FLEXED,FLEXED
498,9.96,533.6568117141724,267.3928499221802,569.1131472587585,301.1764794588089,545.3772604465485,247.43244051933289,458.35862159729004,265.8609598875046,406.08392357826233,294.85075771808624,416.8100506067276,237.7881556749344,34.417697506152,57.17581387843719,247.43244051933289,237.7881556749344,FLEXED,FLEXED
499,9.98,534.0284049510956,267.42758452892303,568.4318125247955,306.6989332437515,544.4607496261597,249.95318055152893,458.386892080307,266.2148505449295,408.75156819820404,299.3602216243744,418.2803303003311,240.4607355594635,28.70758824025641,53.67142218931631,249.95318055152893,240.4607355594635,FLEXED,FLEXED
500,10.0,534.6428990364075,268.5147374868393,567.2591507434845,311.8883103132248,541.8763875961304,252.57045328617096,458.28073024749756,266.74456000328064,409.69862937927246,304.15268540382385,419.10492181777954,245.32336592674255,23.330979740762764,50.12266426354866,252.57045328617096,245.32336592674255,FLEXED,FLEXED
501,10.02,534.9588632583618,269.63895857334137,565.2256608009338,316.96645617485046,541.1241888999939,258.5375636816025,458.2548201084137,267.4929231405258,410.60905158519745,308.47222208976746,420.35464346408844,251.76723897457123,18.413944953565252,46.62100115404764,258.5375636816025,251.76723897457123,FLEXED,FLEXED
502,10.04,535.1573467254639,270.47009468078613,563.2030069828033,319.9373781681061,540.8519446849823,265.5434936285019,458.2590579986572,268.50741505622864,412.5783294439316,312.8128945827484,421.60069048404694,258.16749930381775,14.409463928497479,43.3577699764303,265.5434936285019,258.16749930381775,FLEXED,FLEXED
503,10.06,535.2358281612396,271.07238471508026,561.7008090019226,323.19620847702026,539.9382770061493,268.88305842876434,458.1204950809479,269.3214386701584,416.35018587112427,317.7927643060684,422.95217514038086,262.78076469898224,10.915007906106016,40.071149751366306,268.88305842876434,262.78076469898224,FLEXED,FLEXED
504,10.08,535.2335214614868,271.0135906934738,560.2329969406128,325.9564161300659,537.8441691398621,271.9663381576538,457.96637535095215,269.79892551898956,420.1152563095093,322.0476061105728,423.8390475511551,265.5456930398941,7.639767341604978,37.08600840416081,271.9663381576538,265.5456930398941,FLEXED,FLEXED
505,10.1,535.2188229560852,270.84951996803284,558.3100140094757,328.7913769483566,536.1347436904907,277.4103373289108,457.4302017688751,270.20168602466583,424.9600499868393,326.8058717250824,426.09703838825226,268.9342349767685,5.207740057519918,34.16500281699624,277.4103373289108,268.9342349767685,FLEXED,FLEXED
506,10.12,535.182398557663,270.78149914741516,556.4919590950012,331.437349319458,535.2143704891205,277.4386078119278,457.43749737739563,270.74826657772064,427.9542535543442,328.65903675556183,428.50196063518524,270.25750279426575,3.6007642484844373,31.543826623824298,277.4386078119278,270.25750279426575,FLEXED,FLEXED
507,10.14,534.9054336547852,270.7573592662811,555.812394618988,332.3046952486038,534.0173542499542,276.5046089887619,457.42950439453125,271.1144149303436,429.6960264444351,330.36988377571106,430.1169455051422,271.8696713447571,2.672807058706283,29.177560743658887,276.5046089887619,271.8696713447571,FLEXED,FLEXED
508,10.16,534.512597322464,270.4126685857773,555.3439199924469,332.7571839094162,534.5153331756592,283.86442959308624,457.43486881256104,271.94058895111084,430.5292010307312,331.9951146841049,430.4866075515747,273.8572686910629,2.5758119806614515,27.230653065793614,283.86442959308624,273.8572686910629,FLEXED,FLEXED
509,10.18,534.1977596282959,269.8931246995926,554.7200381755829,333.9267611503601,534.9184155464172,286.1326664686203,457.45949149131775,272.2659409046173,431.13006949424744,332.3468863964081,430.4727405309677,274.8396545648575,3.1341262677719,25.664453025368857,286.1326664686203,274.8396545648575,FLEXED,FLEXED
510,10.2,534.0229332447052,269.25250589847565,554.5423686504364,333.92327427864075,534.9459886550903,289.95822072029114,457.463139295578,272.38889336586,431.1515271663666,332.1418046951294,430.3178697824478,274.6743232011795,4.0949649846335365,24.84092602634779,289.95822072029114,274.6743232011795,FLEXED,FLEXED
511,10.22,533.9621007442474,268.8358783721924,554.6003043651581,334.0844213962555,534.9983990192413,291.1119729280472,457.46694803237915,272.36059606075287,430.885049700737,331.7239969968796,430.06432056427,274.43987131118774,5.058742471147753,24.540693556673425,291.1119729280472,274.43987131118774,FLEXED,FLEXED
512,10.24,533.8999271392822,268.48214864730835,554.6178996562958,334.1344177722931,535.1957559585571,291.34044349193573,457.4681282043457,272.3391115665436,430.606073141098,331.3140481710434,429.833060503006,273.9832788705826,5.923482789044711,24.65910585092835,291.34044349193573,273.9832788705826,FLEXED,FLEXED
513,10.26,533.8619470596313,268.4740215539932,554.7201991081238,334.23459827899933,535.021036863327,287.99242973327637,457.321572303772,272.29769825935364,430.2849054336548,330.8182418346405,429.72185611724854,274.24240708351135,6.099010318842242,24.897492395410396,287.99242973327637,274.24240708351135,FLEXED,FLEXED
514,10.28,533.7013363838196,268.46597492694855,554.7594130039215,334.1399163007736,534.6533060073853,286.26822531223297,456.9756209850311,272.2755432128906,429.9438089132309,330.56072294712067,429.4206976890564,274.56405758857727,6.152940092575418,25.116879074931536,286.26822531223297,274.56405758857727,FLEXED,FLEXED
515,10.3,533.6315453052521,268.469113111496,554.7751843929291,334.17419493198395,534.2840194702148,285.37137508392334,456.6346049308777,272.2443759441376,429.6899914741516,330.53610026836395,428.81065607070923,274.92827475070953,5.85661738400267,25.340311518195087,285.37137508392334,274.92827475070953,FLEXED,FLEXED
516,10.32,533.5799396038055,268.5654580593109,554.7921359539032,334.08029079437256,534.238475561142,284.88774597644806,456.4016819000244,272.1390724182129,429.5140117406845,330.38353621959686,428.4342348575592,274.88898038864136,5.410122735466128,25.530617152342344,284.88774597644806,274.88898038864136,FLEXED,FLEXED
517,10.34,533.5660994052887,268.6200141906738,554.6838819980621,334.083616733551,534.2885792255402,284.49236154556274,456.2428414821625,272.0887541770935,429.4128656387329,330.4254859685898,428.054541349411,275.20660758018494,4.926100117351825,25.699945031012827,284.49236154556274,275.20660758018494,FLEXED,FLEXED
518,10.36,533.5783839225769,268.72008740901947,554.7129571437836,334.34381783008575,534.3446910381317,284.1092348098755,456.18571043014526,272.0533490180969,429.36847507953644,330.47255873680115,427.81048715114594,275.52316188812256,4.674791033150514,25.882787351298578,284.1092348098755,275.52316188812256,FLEXED,FLEXED
519,10.38,533.5989832878113,268.8460975885391,554.7407448291779,334.5056354999542,534.3803107738495,284.2718571424484,456.15073442459106,272.0300942659378,429.3929100036621,330.5578798055649,427.38546431064606,275.60378909111023,4.517018188788741,26.13171752526585,284.2718571424484,275.60378909111023,FLEXED,FLEXED
520,10.4,533.6214601993561,268.9439445734024,554.7468066215515,334.5973938703537,534.4732224941254,284.551477432251,456.14333152770996,272.03237414360046,429.4252574443817,330.65741658210754,427.0848959684372,275.7668673992157,4.372574502253309,26.377363708954285,284.551477432251,275.7668673992157,FLEXED,FLEXED
521,10.42,533.6395382881165,269.0121531486511,554.7469675540924,334.5988690853119,534.5353424549103,284.52213406562805,456.1174213886261,272.09728360176086,429.48305904865265,330.9392899274826,426.89628303050995,275.8635610342026,4.253528156502757,26.607003925392405,284.52213406562805,275.8635610342026,FLEXED,FLEXED
522,10.44,533.6458146572113,269.0270662307739,554.7538876533508,334.68738198280334,534.7875237464905,284.6542865037918,456.0971438884735,272.1541464328766,429.58337366580963,331.1292976140976,426.6896188259125,275.91304779052734,4.144960843248773,26.826989578061266,284.6542865037918,275.91304779052734,FLEXED,FLEXED
523,10.46,533.6466729640961,269.0538078546524,554.7627389431,334.70937609672546,535.0247919559479,285.27846336364746,456.04355335235596,272.2403794527054,429.6782970428467,331.4060479402542,426.58214271068573,276.0220527648926,4.0887643760441135,27.014349920595066,285.27846336364746,276.0220527648926,FLEXED,FLEXED
524,10.48,533.6453318595886,269.1389411687851,554.7619879245758,334.82245802879333,535.2890431880951,285.64801812171936,455.9855103492737,272.3567068576813,429.8237532377243,331.6906839609146,426.53214633464813,276.07778906822205,4.001963859214906,27.118353777798006,285.64801812171936,276.07778906822205,FLEXED,FLEXED
525,10.5,533.6475849151611,269.1509038209915,554.7672986984253,334.9053382873535,535.3491246700287,285.808601975441,455.9796094894409,272.49264121055603,429.98956739902496,331.95313811302185,426.5211492776871,276.1351078748703,3.9132583999371127,27.163027449187627,285.808601975441,276.1351078748703,FLEXED,FLEXED
526,10.52,533.6503207683563,269.1543906927109,554.77175116539,334.91786420345306,535.3530943393707,286.0423296689987,455.97891211509705,272.59499430656433,430.22506535053253,332.05916583538055,426.52058601379395,276.28780603408813,3.857768691091313,27.198016563226805,286.0423296689987,276.28780603408813,FLEXED,FLEXED
527,10.54,533.6696326732635,269.15954053401947,554.7745943069458,335.05935072898865,535.2741837501526,286.09744906425476,455.9750497341156,272.76708483695984,430.3667664527893,332.21738934516907,426.5897333621979,276.35706067085266,3.862626604222858,27.190960332844774,286.09744906425476,276.35706067085266,FLEXED,FLEXED
528,10.56,533.6749970912933,269.1819369792938,554.7786712646484,335.18874049186707,534.9740982055664,286.1129254102707,455.97435235977173,272.87295162677765,430.475315451622,332.30415880680084,426.68779492378235,276.40112936496735,3.924271468722022,27.166857421813745,286.1129254102707,276.40112936496735,FLEXED,FLEXED
529,10.58,533.6742997169495,269.1852629184723,554.7817289829254,335.179728269577,534.7953021526337,286.21120154857635,455.97156286239624,272.94427156448364,430.53585290908813,332.3468327522278,426.98404490947723,276.51171684265137,4.0613275106204885,27.09465095206408,286.21120154857635,276.51171684265137,FLEXED,FLEXED
530,10.6,533.6729049682617,269.20465528964996,554.784893989563,335.20708680152893,534.0656340122223,286.1884832382202,455.97081184387207,273.0338841676712,430.6448847055435,332.46259689331055,427.2151708602905,276.58598721027374,4.34181836797161,26.98031301601511,286.1884832382202,276.58598721027374,FLEXED,FLEXED
531,10.62,533.6649119853973,269.234561920166,554.7856450080872,335.234659910202,533.9959502220154,286.19738817214966,455.96845149993896,273.10930788517,430.78256249427795,332.67014622688293,427.31167674064636,276.78900361061096,4.615197251359301,26.831956601543954,286.19738817214966,276.78900361061096,FLEXED,FLEXED
532,10.64,533.6592793464661,269.2672848701477,554.7983050346375,335.26826798915863,533.9931607246399,286.4696055650711,455.9701144695282,273.154154419899,430.9660255908966,332.9472452402115,427.4608075618744,277.1537572145462,4.889844454391691,26.655198887669076,286.4696055650711,277.1537572145462,FLEXED,FLEXED
533,10.66,533.5728585720062,269.27130818367004,554.7996461391449,335.2953314781189,533.8126480579376,286.29963397979736,456.00900650024414,273.2195734977722,431.24097883701324,333.12770426273346,427.61329114437103,277.35685408115387,5.113534736993652,26.472339456167,286.29963397979736,277.35685408115387,FLEXED,FLEXED
534,10.68,533.477371931076,269.2540615797043,554.8018455505371,335.348841547966,533.4087610244751,286.2529367208481,456.12852573394775,273.2312947511673,431.53626322746277,333.2187920808792,427.7346074581146,277.45239436626434,5.352860528291922,26.346604788081613,286.2529367208481,277.45239436626434,FLEXED,FLEXED
535,10.7,533.4273219108582,269.2304313182831,554.8038303852081,335.41898131370544,532.9665720462799,286.4056348800659,456.30560517311096,273.2394218444824,431.7461460828781,333.2734286785126,427.8256416320801,277.66528129577637,5.5410656193635734,26.28418625724072,286.4056348800659,277.66528129577637,FLEXED,FLEXED
536,10.72,533.4084391593933,269.2312091588974,554.8025965690613,335.43137311935425,532.6496958732605,286.88572347164154,456.43842816352844,273.24650287628174,431.830957531929,333.29534232616425,427.97396779060364,277.77289152145386,5.818984599575149,26.240472354666537,286.88572347164154,277.77289152145386,FLEXED,FLEXED
537,10.74,533.4131598472595,269.4109171628952,554.7786712646484,335.4316681623459,532.4889779090881,287.18033730983734,456.4470112323761,273.3179569244385,431.8283021450043,333.29287469387054,428.2383531332016,277.75540351867676,6.125112624629037,26.18594603035613,287.18033730983734,277.75540351867676,FLEXED,FLEXED
538,10.76,533.4102630615234,269.673290848732,554.6889245510101,335.1632595062256,532.1718335151672,286.7100119590759,456.48118257522583,273.36135506629944,431.5914899110794,332.92804062366486,428.35317850112915,276.7344743013382,6.437206880215156,26.144368963390765,286.7100119590759,276.7344743013382,FLEXED,FLEXED
539,10.78,533.4045767784119,269.7072744369507,554.6572744846344,334.56448316574097,532.3118448257446,286.53953075408936,456.3939034938812,273.24838042259216,430.7304471731186,331.677782535553,428.23996245861053,274.8135566711426,6.666329367237365,26.150074316996687,286.53953075408936,274.8135566711426,FLEXED,FLEXED
540,10.8,533.2905828952789,269.5052236318588,554.6595275402069,333.25038850307465,532.8683495521545,286.54089868068695,456.35131001472473,272.88397550582886,429.4057846069336,330.781415104866,426.994451880455,274.0129441022873,6.738666415134432,26.371608508273965,286.54089868068695,274.0129441022873,FLEXED,FLEXED
541,10.82,533.2892417907715,269.0813809633255,555.0460875034332,331.45843148231506,534.4126045703888,288.6469691991806,456.6293478012085,272.4506914615631,427.61884331703186,327.94055342674255,425.9904474020004,271.6895341873169,6.715567512786708,26.971989656017747,288.6469691991806,271.6895341873169,FLEXED,FLEXED
542,10.84,533.297073841095,268.87072026729584,555.3184926509857,329.8301964998245,533.8837265968323,283.5690915584564,457.06214904785156,272.1442759037018,424.9092221260071,324.0611672401428,425.07903277873993,268.6791568994522,6.342804290933969,28.08780811806647,283.5690915584564,268.6791568994522,FLEXED,FLEXED
543,10.86,533.3648264408112,268.87318789958954,555.8239281177521,327.52872705459595,532.9113185405731,274.9621778726578,457.42489099502563,271.688112616539,422.81468510627747,322.11576104164124,424.44136440753937,267.23352670669556,5.477642579905334,29.445772410028063,274.9621778726578,267.23352670669556,FLEXED,FLEXED
544,10.88,533.3912193775177,269.1141039133072,556.7454278469086,324.4570881128311,532.9011261463165,269.80434358119965,457.44452476501465,271.5341806411743,419.24976110458374,318.73451471328735,423.5238343477249,264.1566574573517,4.254228937926387,31.102230178607506,269.80434358119965,264.1566574573517,FLEXED,FLEXED
545,10.9,533.9417159557343,270.11314630508423,557.3101937770844,323.0263978242874,532.8925967216492,267.02109575271606,457.52692222595215,271.2774932384491,416.88244342803955,314.9714022874832,422.5166916847229,259.6718966960907,3.012953072689838,33.046650972223084,267.02109575271606,259.6718966960907,FLEXED,FLEXED
546,10.92,534.2925488948822,270.51636278629303,558.0820262432098,321.2719649076462,532.9634606838226,263.75446021556854,457.9803228378296,270.38946747779846,414.46461975574493,310.9157145023346,421.90600633621216,255.24182617664337,2.0164731872934403,35.07966859346457,263.75446021556854,255.24182617664337,FLEXED,FLEXED
547,10.94,534.7696602344513,270.5310344696045,558.2171022891998,318.07833909988403,532.9249441623688,259.3927323818207,458.08112025260925,269.6522891521454,413.2434904575348,307.8695297241211,421.4123725891113,251.03274285793304,1.6037820798222548,37.03641621674941,259.3927323818207,251.03274285793304,FLEXED,FLEXED
548,10.96,535.0915789604187,270.4844444990158,558.1787467002869,313.99936974048615,532.9083681106567,254.47846949100494,458.23631286621094,268.9748167991638,413.1187677383423,305.01836836338043,420.32674849033356,245.65005898475647,2.0727125646925195,39.37470069197185,254.47846949100494,245.65005898475647,FLEXED,FLEXED
549,10.98,535.273540019989,270.2673465013504,558.271336555481,310.6290936470032,532.9590082168579,252.8855860233307,458.2303047180176,268.53214502334595,411.5822374820709,301.334810256958,418.5996741056442,241.90105497837067,3.135063919236373,42.104561962599824,252.8855860233307,241.90105497837067,FLEXED,FLEXED
550,11.0,535.2699995040894,270.1725572347641,558.3601176738739,306.48529529571533,532.8096091747284,248.29139113426208,458.33539366722107,268.0869251489639,408.4410220384598,296.43017649650574,417.4853503704071,237.75838315486908,4.83011451745477,45.00969812593617,248.29139113426208,237.75838315486908,FLEXED,FLEXED
551,11.02,535.2668881416321,269.83143389225006,558.3389282226562,302.4772971868515,532.7970027923584,245.4585760831833,458.40126872062683,267.4813896417618,406.94534182548523,292.6004648208618,417.438679933548,233.25393497943878,6.749836662672541,47.915427153644146,245.4585760831833,233.25393497943878,FLEXED,FLEXED
552,11.04,534.6587777137756,268.67786943912506,557.9111158847809,296.96452617645264,532.847535610199,242.25668907165527,458.42363834381104,266.45447909832,406.45278096199036,288.6681318283081,417.43948459625244,229.58461940288544,9.1242577976748,50.9042938101545,242.25668907165527,229.58461940288544,FLEXED,FLEXED
553,11.06,534.0963184833527,267.21072793006897,557.9035520553589,291.9186741113663,533.2077026367188,236.50294840335846,458.43104124069214,265.915784239769,406.2303453683853,285.04382371902466,417.49704480171204,225.15347599983215,12.11869031575585,53.8572130331028,236.50294840335846,225.15347599983215,FLEXED,FLEXED
554,11.08,533.2100629806519,265.94799757003784,557.9924404621124,288.35973143577576,533.3094120025635,231.37142658233643,458.43061208724976,265.3050184249878,405.6334465742111,282.1223884820938,417.1363949775696,221.15314900875092,15.809394646908027,56.55642913589357,231.37142658233643,221.15314900875092,FLEXED,FLEXED
555,11.1,532.9477965831757,265.629780292511,558.3697736263275,283.2491844892502,533.3726584911346,226.73206329345703,458.3673655986786,264.89118039608,404.26981151103973,278.48255038261414,416.6110038757324,216.92948788404465,20.343165813685413,59.14089696090018,226.73206329345703,216.92948788404465,FLEXED,FLEXED
556,11.12,532.8019380569458,265.70421159267426,558.4883809089661,279.13242280483246,533.381187915802,224.22634363174438,458.36795568466187,264.8123234510422,402.974733710289,275.8015751838684,414.7836685180664,213.03280144929886,25.684605570601253,61.975188265261714,224.22634363174438,213.03280144929886,FLEXED,FLEXED
557,11.14,532.888251543045,266.2087082862854,558.4914922714233,274.06851947307587,533.3888590335846,217.99809336662292,458.39064717292786,264.8844212293625,401.7584592103958,271.97030782699585,414.2803519964218,209.67712998390198,32.486493076263784,65.01105214571308,217.99809336662292,209.67712998390198,FLEXED,FLEXED
558,11.16,533.1762135028839,267.1002209186554,557.8497469425201,266.6530966758728,533.6380362510681,210.0628450512886,458.5094153881073,264.9145692586899,401.6428291797638,267.6437437534332,414.4930511713028,205.19479662179947,42.078190901914965,68.29172352965648,210.0628450512886,205.19479662179947,FLEXED,FLEXED
559,11.18,533.7194681167603,267.17156767845154,557.2289228439331,261.1766427755356,534.1657876968384,205.50514161586761,458.8121294975281,264.97376561164856,401.73780620098114,263.2539063692093,414.5323723554611,201.3934761285782,53.547330656027306,71.97027222805352,205.50514161586761,201.3934761285782,FLEXED,FLEXED
560,11.2,534.1736197471619,267.1145975589752,557.2589099407196,256.103190779686,534.1647684574127,199.7681513428688,458.90471935272217,265.00302851200104,402.1645188331604,258.8163524866104,414.729380607605,197.73130863904953,65.90616809010822,75.97820261484564,199.7681513428688,197.73130863904953,FLEXED,FLEXED
561,11.22,534.338790178299,267.01318323612213,557.2914183139801,251.17028653621674,534.1677725315094,194.0737545490265,458.90793800354004,264.9617224931717,402.4502545595169,255.1312655210495,415.00653326511383,193.90043020248413,78.85425089585034,80.0110860052367,194.0737545490265,193.90043020248413,FLEXED,FLEXED
562,11.24,534.5072865486145,266.7569786310196,557.2972655296326,246.41239643096924,534.2235088348389,188.21913599967957,458.96061658859253,264.9175465106964,402.51068472862244,251.99817717075348,415.39593636989594,190.18581211566925,91.11634905547537,83.93379694092341,188.21913599967957,190.18581211566925,FLEXED,FLEXED
563,11.26,534.5485389232635,266.6416436433792,557.5817406177521,241.66743457317352,534.4472587108612,183.10188353061676,459.00240540504456,264.7168904542923,402.8374046087265,248.7004816532135,415.482759475708,188.15460205078125,100.69344146176081,87.63272584830611,183.10188353061676,188.15460205078125,FLEXED,FLEXED
564,11.28,534.5385074615479,266.4416581392288,557.8601002693176,237.05258667469025,534.6864581108093,179.0957897901535,459.00712609291077,264.5513713359833,404.6802431344986,244.91081535816193,415.95989763736725,183.96483063697815,108.28743343529682,91.50281661341151,179.0957897901535,183.96483063697815,FLEXED,FLEXED
565,11.3,534.5138311386108,265.90014696121216,557.8911066055298,233.0997347831726,535.0575149059296,174.1142973303795,459.0315341949463,264.24474120140076,406.07933700084686,241.78958237171173,416.6638970375061,179.99237179756165,114.31754938304098,95.23511236562636,174.1142973303795,179.99237179756165,FLEXED,FLEXED
566,11.32,534.4502627849579,265.254083275795,557.4321269989014,226.86716616153717,535.1948440074921,168.22108179330826,459.04703736305237,263.8120472431183,409.1017574071884,237.4136120080948,417.14229583740234,175.38662999868393,119.469209492013,99.67187958385375,168.22108179330826,175.38662999868393,FLEXED,FLEXED
567,11.34,534.3299388885498,264.3931210041046,556.9663882255554,221.42359614372253,535.3580296039581,161.90473437309265,459.0911328792572,263.2761150598526,411.88723146915436,234.4346970319748,417.1686887741089,172.68315106630325,123.89708197910537,104.75597520842612,161.90473437309265,172.68315106630325,FLEXED,FLEXED
568,11.36,534.3815982341766,263.0558252334595,555.4084539413452,218.10936480760574,535.459041595459,157.7132597565651,459.18769240379333,262.74919509887695,414.4254058599472,230.29757738113403,417.38981008529663,169.53745633363724,128.07500862951184,110.56170288725266,157.7132597565651,169.53745633363724,FLEXED,FLEXED
569,11.38,534.3797743320465,262.91230022907257,553.7662446498871,215.33284932374954,535.6698095798492,154.12669032812119,459.39234495162964,262.65105307102203,416.8077975511551,226.54924392700195,417.85914301872253,165.99225997924805,132.39252966836386,116.54266357762097,154.12669032812119,165.99225997924805,FLEXED,FLEXED
570,11.4,534.3763947486877,262.455815076828,552.743411064148,212.58952617645264,535.9174847602844,150.96213966608047,459.6129834651947,262.5515967607498,418.41717660427094,222.2632884979248,418.6363399028778,162.5513881444931,136.62223772614047,122.72082026338153,150.96213966608047,162.5513881444931,FLEXED,FLEXED
571,11.42,534.3015611171722,262.20902502536774,550.1597464084625,209.9640592932701,536.0047101974487,146.7359036207199,459.77616906166077,262.3518258333206,419.42836940288544,219.06284987926483,418.9947634935379,158.2887813448906,141.05631380919945,128.11088082056594,146.7359036207199,158.2887813448906,FLEXED,FLEXED
572,11.44,534.2802107334137,261.35364174842834,547.87917137146,208.01202803850174,536.2671375274658,143.13706308603287,460.02384424209595,261.43767535686493,421.13135755062103,215.7325118780136,419.66416239738464,154.8675835132599,145.71301153278745,133.00061873043,143.13706308603287,154.8675835132599,FLEXED,FLEXED
573,11.46,533.9846312999725,261.11927032470703,545.2269494533539,206.36222809553146,536.3782346248627,139.93926644325256,460.0956201553345,260.16341149806976,422.5665271282196,212.89918720722198,420.62157690525055,152.67171263694763,150.54492454772492,137.0508230635326,139.93926644325256,152.67171263694763,FLEXED,FLEXED
574,11.48,533.5878252983093,260.74633598327637,544.1599130630493,203.2475933432579,536.9195580482483,136.4213615655899,460.09916067123413,259.04058516025543,423.8834649324417,210.5093389749527,421.18422389030457,149.287810921669,154.9524542105337,140.35029674175536,136.4213615655899,149.287810921669,FLEXED,FLEXED
575,11.5,533.3576917648315,260.5277895927429,542.0886039733887,199.97838288545609,537.226939201355,132.5430080294609,460.0823163986206,258.1683039665222,425.52393078804016,208.30315500497818,421.4367002248764,145.56918293237686,159.58493199207618,143.32082611140063,132.5430080294609,145.56918293237686,FLEXED,FLEXED
576,11.52,533.3583891391754,259.8272770643234,540.843254327774,200.44641494750977,538.0088567733765,131.2550649046898,460.072124004364,257.63446390628815,428.0267536640167,206.8057581782341,421.7971622943878,143.6958611011505,163.57969560779443,146.51780256938167,131.2550649046898,143.6958611011505,EXTENDED,FLEXED
577,11.54,533.3553314208984,259.31937396526337,539.1107082366943,199.5648130774498,538.7330532073975,129.82417345046997,460.0723385810852,257.3494255542755,428.5894274711609,205.67827820777893,422.21580147743225,141.2747785449028,167.30739456171082,149.18042614884908,129.82417345046997,141.2747785449028,EXTENDED,FLEXED
578,11.56,533.3292067050934,258.7699770927429,538.5614454746246,197.56314754486084,539.1700923442841,126.3127326965332,460.24308800697327,256.7649722099304,429.4298440217972,203.98300141096115,422.36946523189545,138.79338651895523,170.26616633230736,151.6817403198939,126.3127326965332,138.79338651895523,EXTENDED,FLEXED
579,11.58,533.327329158783,258.18072259426117,538.1799280643463,195.70135921239853,539.9806022644043,124.32077676057816,460.24373173713684,255.8801919221878,430.71990609169006,202.23940461874008,422.48842120170593,136.51128262281418,172.98737094011616,154.1851427786911,124.32077676057816,136.51128262281418,EXTENDED,FLEXED
580,11.6,533.2543194293976,257.53436386585236,537.7462148666382,194.36423778533936,540.2157783508301,124.1654634475708,460.26636958122253,255.02121448516846,431.4462214708328,201.5748605132103,422.74510860443115,135.0217580795288,175.04261163909686,156.20698225734805,124.1654634475708,135.0217580795288,EXTENDED,FLEXED
581,11.62,533.2473993301392,257.0227861404419,537.4193072319031,194.14052814245224,540.2251660823822,124.66239631175995,460.42574644088745,254.7639101743698,432.5901299715042,201.45358443260193,423.43548238277435,134.4367280602455,176.65198225386501,157.5669584454892,124.66239631175995,134.4367280602455,EXTENDED,FLEXED
582,11.64,533.1797540187836,256.83006942272186,537.2463583946228,194.4240242242813,540.3017163276672,124.80797320604324,460.442590713501,254.694601893425,433.07520747184753,201.2241080403328,423.9642262458801,134.0346783399582,177.57129024861484,158.83091704487407,124.80797320604324,134.0346783399582,EXTENDED,FLEXED
583,11.66,532.9553067684174,256.77830278873444,537.1977031230927,194.58796083927155,540.3697907924652,124.73543286323547,460.4492962360382,254.78456318378448,433.42389464378357,201.54190957546234,424.6159493923187,134.24154371023178,178.19013407542153,159.7586551021954,124.73543286323547,134.24154371023178,EXTENDED,FLEXED
